Storename,Product,Size/Weight,Unit Price,Sale Price,Saving
PAK'nSAVE Westgate,Haribo Goldbears,150g,$1.79/100g,2 for $5.00 ($2.50 ea),$0.19 ea
PAK'nSAVE Westgate,Haribo Sweet & Sour Bears,140g,$1.92/100g,2 for $5.00 ($2.50 ea),$0.19 ea
PAK'nSAVE Westgate,Haribo Tangfastics,150g,$1.79/100g,2 for $5.00 ($2.50 ea),$0.19 ea
PAK'nSAVE Westgate,Haribo Vulcano Fizz,140g,$1.92/100g,2 for $5.00 ($2.50 ea),$0.19 ea
PAK'nSAVE Westgate,Vitasoy Unsweetened Almond Milk,1l,$2.69/1L,$2.69,$0.00
PAK'nSAVE Westgate,Haribo Starmix,150g,$1.79/100g,2 for $5.00 ($2.50 ea),$0.19 ea
PAK'nSAVE Westgate,Hellers New Yorker Porker Mini Bites,70g,$39.86/1kg,$2.79,$0.00
PAK'nSAVE Westgate,Arnott's Cracker Chips Honey Soy Chicken Cracker Chips,150g,$1.86/100g,$2.79,$0.00
PAK'nSAVE Westgate,Arnott's Cracker Chips Balsamic Vinegar & Sea Salt Cracker Chips,150g,$1.86/100g,$2.79,$0.00
PAK'nSAVE Westgate,Arnott's Cracker Chips Sea Salt Cracker Chips,150g,$1.86/100g,$2.79,$0.00
PAK'nSAVE Westgate,Wattie's Condensed Tomato Soup,420g,$0.66/100g,$2.79,$0.00
PAK'nSAVE Westgate,Wattie's Condensed Salt Reduced Tomato Soup,420g,$0.66/100g,$2.79,$0.00
PAK'nSAVE Westgate,Wattie's Condensed Creamy Chicken Soup,420g,$0.66/100g,$2.79,$0.00
PAK'nSAVE Westgate,Bluebird Salt & Vinegar Crackers,160g,$1.74/100g,$2.79,$0.00
PAK'nSAVE Westgate,Bluebird Crispy Chicken Crackers,160g,$1.74/100g,$2.79,$0.00
PAK'nSAVE Westgate,Bluebird Sour Cream & Chives Crackers,160g,$1.74/100g,$2.79,$0.00
PAK'nSAVE Westgate,Arnott's Shapes Light & Crispy Honey Soy Chicken Snacks,120g,$2.33/100g,$2.79,$0.00
PAK'nSAVE Westgate,Arnott's Shapes Light & Crispy Balsamic Vinegar & Sea Salt Snacks,120g,$2.33/100g,$2.79,$0.00
PAK'nSAVE Westgate,Hellers Hot Honey Salami Stick,120g,$23.25/1kg,$2.79,$0.00
PAK'nSAVE Westgate,Nippy's Iced Honeycomb Flavoured Milk,24 x 375ml,$7.44/1L,$2.79,$0.00
PAK'nSAVE Westgate,Hellers Cheese Bierstick Mini Bites,70g,$39.86/1kg,$2.79,$0.00
PAK'nSAVE Westgate,Sealord Lemon Sesame & Ginger Tuna,110g,$2.54/100g,$2.79,$0.00
PAK'nSAVE Westgate,Hellers Mild Salami Stick,120g,$23.25/1kg,$2.79,$0.00
PAK'nSAVE Westgate,Hellers Classic Pepperoni Salami Stick,120g,$23.25/1kg,$2.79,$0.00
PAK'nSAVE Westgate,Hellers Smokey Chorizo Mini Bites,70g,$39.86/1kg,$2.79,$0.00
PAK'nSAVE Westgate,Golden Crumpets,6pk,$0.47/ea,2 for $5.00 ($2.50 ea),$0.29 ea
PAK'nSAVE Westgate,Nippy's Iced Mocha Flavoured Milk,375ml,$7.44/1L,$2.79,$0.00
PAK'nSAVE Westgate,Nippy's Iced Coffee Flavoured Milk,375ml,$7.44/1L,$2.79,$0.00
PAK'nSAVE Westgate,Nippy's Chocolate Flavoured Milk,375ml,$7.44/1L,$2.79,$0.00
PAK'nSAVE Westgate,Griffin's Classic Cameo Cremes,250g,$1.12/100g,$2.79,$0.00
PAK'nSAVE Westgate,Griffin's Lemon Treats Biscuits,250g,$1.12/100g,$2.79,$0.00
PAK'nSAVE Westgate,Nippy's Iced Strawberry Flavoured Milk,375ml,$7.44/1L,$2.79,$0.00
PAK'nSAVE Westgate,Griffin's Melting Moments Biscuits,250g,$1.12/100g,$2.79,$0.00
PAK'nSAVE Westgate,Wattie's Garlic Pasta Sauce,420g,$0.66/100g,$2.79,$0.00
PAK'nSAVE Westgate,Wattie's Original Pasta Sauce,420g,$0.66/100g,$2.79,$0.00
PAK'nSAVE Westgate,Wattie's Tomato & Herb Pasta Sauce,420g,$0.66/100g,$2.79,$0.00
PAK'nSAVE Westgate,Kettle Chip Company Sea Salt Potato Chips,150g,$1.86/100g,$2.79,$0.00
PAK'nSAVE Westgate,Pringles Original Potato Chips,134g,$2.08/100g,2 for $5.00 ($2.50 ea),$0.29 ea
PAK'nSAVE Westgate,Kettle Chip Company Honey Soy Chicken Potato Chips,150g,$1.86/100g,$2.79,$0.00
PAK'nSAVE Westgate,Pringles Sour Cream & Onion Potato Chips,134g,$2.08/100g,2 for $5.00 ($2.50 ea),$0.29 ea
PAK'nSAVE Westgate,Pringles Salt & Vinegar Potato Chips,134g,$2.08/100g,2 for $5.00 ($2.50 ea),$0.29 ea
PAK'nSAVE Westgate,Pringles BBQ Potato Chips,134g,$2.08/100g,2 for $5.00 ($2.50 ea),$0.29 ea
PAK'nSAVE Westgate,Kettle Chip Company Sea Salt & Vinegar Potato Chips,150g,$1.86/100g,$2.79,$0.00
PAK'nSAVE Westgate,Telegraph Cucumber,ea,,$2.79,$0.00
PAK'nSAVE Westgate,Dairyworks Tasty & Rice Crackers,50g,$5.60/100g,$2.80,$0.00
PAK'nSAVE Westgate,Pams Baby Spinach,120g,$24.08/1kg,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Eta Crunches Sour Cream & Chives Flavoured Crackers,160g,$1.81/100g,3 for $5.00 ($1.67 ea),$1.22 ea
PAK'nSAVE Westgate,Eta Crunches Roast Chicken Flavoured Crackers,160g,$1.81/100g,3 for $5.00 ($1.67 ea),$1.22 ea
PAK'nSAVE Westgate,Hellers Shaved Honey Baked Ham,100g,$28.90/1kg,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Hellers Shaved Champagne Leg Ham,100g,$28.90/1kg,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Hellers Sliced Pepperoni Salami,100g,$28.90/1kg,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Eta Crunches Cheese & Onion Flavoured Crackers,160g,$1.81/100g,3 for $5.00 ($1.67 ea),$1.22 ea
PAK'nSAVE Westgate,Hellers Mild Salami,90g,$32.11/1kg,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Hellers Sliced Italian Salami,100g,$28.90/1kg,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Jasmine Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Lightly Flavoured Garlic Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Long Grain Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Mexican Style Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Egg Fried Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Basmati Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Tomato & Basil Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Golden Vegetable Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Brown Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Savoury Chicken Flavour Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Special Fried Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ben's Original Vegetable Pilau Rice Microwave Pouch,250g,$1.16/100g,2 for $5.00 ($2.50 ea),$0.39 ea
PAK'nSAVE Westgate,Ghiotti Garlic Grissini,125g,$2.31/100g,$2.89,$0.00
PAK'nSAVE Westgate,Ocean Spray 50% Less Sugar Craisins Dried Cranberries,150g,$19.27/1kg,$2.89,$0.00
PAK'nSAVE Westgate,Ocean Spray Original Craisins Dried Cranberries,150g,$19.27/1kg,$2.89,$0.00
PAK'nSAVE Westgate,Arnott's Chocolate Butternut Snap Biscuits,200g,$1.45/100g,$2.89,$0.00
PAK'nSAVE Westgate,Arnott's Chocolate Scotch Finger Biscuits,250g,$1.16/100g,$2.89,$0.00
PAK'nSAVE Westgate,Crown Pumpkin,ea,,$2.99,$0.00
PAK'nSAVE Westgate,Green Capsicum,ea,,$2.99,$0.00
PAK'nSAVE Westgate,Navel Oranges NZ,kg,$2.99/1kg,$2.99,$0.00
PAK'nSAVE Westgate,Cauliflower,ea,,$2.99,$0.00
PAK'nSAVE Westgate,Chop Chop Sweet Chilli Chunks Of Cooked Chicken Breast,160g,$18.69/1kg,2 for $5.50 ($2.75 ea),$0.24 ea
PAK'nSAVE Westgate,Bagged Iceberg Lettuce,ea,,$2.99,$0.00
PAK'nSAVE Westgate,Heartland Kettle Apple Cider Vinegar Potato Chips,150g,$1.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Arnott's Salada Original Crackers,250g,$1.20/100g,$2.99,$0.00
PAK'nSAVE Westgate,Arnott's Vita-Weat 9 Grains Crispbread,250g,$1.20/100g,$2.99,$0.00
PAK'nSAVE Westgate,Arnott's Cruskits Low Fat Crispbread,125g,$2.39/100g,$2.99,$0.00
PAK'nSAVE Westgate,Arnott's Vita-Weat Cracked Pepper Crispbread,250g,$1.20/100g,$2.99,$0.00
PAK'nSAVE Westgate,Tegel Free Range Sliced Chicken Luncheon,200g,$14.95/1kg,$2.99,$0.00
PAK'nSAVE Westgate,Heartland Kettle Cooked Southern Sea Salt Potato Chips,150g,$1.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Chop Chop Teriyaki Pieces Of Cooked Chicken Breast,160g,$18.69/1kg,2 for $5.50 ($2.75 ea),$0.24 ea
PAK'nSAVE Westgate,Chop Chop Lite Mayo Shredded Cooked Chicken Breast,160g,$18.69/1kg,2 for $5.50 ($2.75 ea),$0.24 ea
PAK'nSAVE Westgate,Heartland Extreme Crunch Maple Bacon Kettle Waves Potato Chips,150g,$1.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Heartland Extreme Crunch Apple Cider Vinegar Kettle Waves Potato Chips,150g,$1.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Daikon Radish,1pk,,2 for $4.00 ($2.00 ea),$0.99 ea
PAK'nSAVE Westgate,Mother Earth Chocolate Chip Baked Oaty Slices,6 x 40g,$1.25/100g,$2.99,$0.00
PAK'nSAVE Westgate,Mother Earth Afghan Baked Oaty Slices,6 x 40g,$1.25/100g,$2.99,$0.00
PAK'nSAVE Westgate,Mother Earth Apricot Choc Baked Oaty Slices,6 x 40g,$1.25/100g,$2.99,$0.00
PAK'nSAVE Westgate,Mother Earth Raspberry & White Choc Baked Oaty Slices,6 x 40g,$1.25/100g,$2.99,$0.00
PAK'nSAVE Westgate,Mother Earth Anzac Baked Oaty Slices,6 x 40g,$1.25/100g,$2.99,$0.00
PAK'nSAVE Westgate,Oreo Original Cookies Family Pack,393g,$0.76/100g,$2.99,$0.00
PAK'nSAVE Westgate,Heartland Kettle Cooked Tokyo Tang Wasabi Mayonnaise Potato Chips,150g,$1.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Chop Chop Springwater Pieces Of Cooked Chicken Breast,160g,$18.69/1kg,2 for $5.50 ($2.75 ea),$0.24 ea
PAK'nSAVE Westgate,Heartland Extreme Crunch Sweet Chilli Kettle Waves Potato Chips,150g,$1.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Heartland Extreme Crunch Southern Sea Salt Kettle Waves Potato Chips,150g,$1.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Nice & Natural Fruit Blocks Fruit Snacks,6 x 20g,$2.49/100g,$2.99,$0.00
PAK'nSAVE Westgate,Nice & Natural Strings Fruit Snacks,8 x 17g,$2.20/100g,$2.99,$0.00
PAK'nSAVE Westgate,Red Capsicum,ea,,$2.99,$0.00
PAK'nSAVE Westgate,Jasons Peanut Ruffs,200g,$1.50/100g,$2.99,$0.00
PAK'nSAVE Westgate,Sun-Maid Natural California Raisins,250g,$11.96/1kg,$2.99,$0.00
PAK'nSAVE Westgate,Jasons Bongo Cheese Flavoured Snacks,200g,$1.50/100g,$2.99,$0.00
PAK'nSAVE Westgate,Jasons Bongo Chicken Flavoured Snacks,200g,$1.50/100g,$2.99,$0.00
PAK'nSAVE Westgate,Nice & Natural Fruit Blasts Juicy Strawberry Fruit Snacks,5 x 20g,$2.99/100g,$2.99,$0.00
PAK'nSAVE Westgate,Pams Red Onions,1kg,$2.99/1kg,$2.99,$0.00
PAK'nSAVE Westgate,Chinese Cabbage (Wong Bok),ea,,2 for $5.00 ($2.50 ea),$0.49 ea
PAK'nSAVE Westgate,Squash Pumpkin,ea,,$2.99,$0.00
PAK'nSAVE Westgate,Leanne's Kitchen Pork and Cabbage Dumplings,250g,$1.20/100g,$3.00,$0.00
PAK'nSAVE Westgate,Leanne's Kitchen Pork and Prawn Dumplings,250g,$1.20/100g,$3.00,$0.00
PAK'nSAVE Westgate,Leanne's Kitchen Chicken and Vegetable Dumplings,250g,$1.20/100g,$3.00,$0.00
PAK'nSAVE Westgate,Leanne's Kitchen Vegetarian Dumplings,250g,$1.20/100g,$3.00,$0.00
PAK'nSAVE Westgate,Dad's Pies Sausage Roll,120g,$2.50/100g,$3.00,$0.00
PAK'nSAVE Westgate,Dairyworks Mozzarella Grated Cheese,100g,$3.00/100g,$3.00,$0.00
PAK'nSAVE Westgate,Dairyworks Tasty Grated Cheese,100g,$3.00/100g,$3.00,$0.00
PAK'nSAVE Westgate,Griffin's Milk Arrowroot Biscuits,250g,$1.28/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Griffin's Gingernuts Biscuits,250g,$1.28/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Griffin's Waffle Caramel Spice Biscuits,195g,$1.64/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Griffin's Krispie Biscuits,250g,$1.28/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Griffin's Malt Biscuits,250g,$1.28/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Griffin's Vanilla Wine Biscuits,250g,$1.28/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Griffin's Super Wine Biscuits,250g,$1.28/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Hutton's Ham & Chicken Flavoured Luncheon,250g,$12.76/1kg,$3.19,$0.00
PAK'nSAVE Westgate,Griffin's Fruit Digestive Biscuits,250g,$1.28/100g,2 for $5.50 ($2.75 ea),$0.44 ea
PAK'nSAVE Westgate,Doritos Cheese Supreme Corn Chips Multipack,5 x 18g,$3.66/100g,$3.29,$0.00
PAK'nSAVE Westgate,Sunbites Grain Waves Sour Cream & Chives Wholegrain Chips Multipack,6 x 18g,$3.05/100g,$3.29,$0.00
PAK'nSAVE Westgate,Bluebird Original Ready Salted Potato Chips Multipack,6 x 18g,$3.05/100g,$3.29,$0.00
PAK'nSAVE Westgate,Bluebird Originals Chicken Potato Chips Multipack,6 x 18g,$3.05/100g,$3.29,$0.00
PAK'nSAVE Westgate,Copper Kettle Sea Salt Potato Chips Multipack,5 x 22g,$2.99/100g,$3.29,$0.00
PAK'nSAVE Westgate,Got Rice Wasabi Rice Crackers,85g,$3.87/100g,$3.29,$0.00
PAK'nSAVE Westgate,Got Rice Original Rice Balls,85g,$3.87/100g,$3.29,$0.00
PAK'nSAVE Westgate,Chobani Fit Mango Greek Style Yoghurt,150g,$2.19/100g,$3.29,$0.00
PAK'nSAVE Westgate,Chobani Fit Vanilla Greek Style Yoghurt,160g,$2.06/100g,$3.29,$0.00
PAK'nSAVE Westgate,Chobani Fit Strawberry Yoghurt,160g,$2.06/100g,$3.29,$0.00
PAK'nSAVE Westgate,Bluebird Poppa Jacks Corn Snacks Multipack,6 x 12g,$4.57/100g,$3.29,$0.00
PAK'nSAVE Westgate,Bluebird Twisties Cheese Corn Snacks Multipack,6 x 18g,$3.05/100g,$3.29,$0.00
PAK'nSAVE Westgate,Doritos Thai Sweet Chilli Corn Chips Multipack,5 x 18g,$3.66/100g,$3.29,$0.00
PAK'nSAVE Westgate,Delmaine Fresh Pasta Mista Fettuccine,250g,$1.32/100g,$3.29,$0.00
PAK'nSAVE Westgate,Bluebird Delisio Sweet Chilli Relish Potato Chips Multipack,5 x 18g,$3.66/100g,$3.29,$0.00
PAK'nSAVE Westgate,Chobani Stay Fit With Vanilla Greek Yogurt,150g,$2.19/100g,$3.29,$0.00
PAK'nSAVE Westgate,Chobani Live Fit With Raspberry Greek Yogurt Pouch,150g,$2.19/100g,$3.29,$0.00
PAK'nSAVE Westgate,Delmaine Egg Spaghetti Pasta,250g,$1.32/100g,$3.29,$0.00
PAK'nSAVE Westgate,Masterfoods Finely Crushed Garlic Jar,170g,$19.35/1kg,$3.29,$0.00
PAK'nSAVE Westgate,Chobani Find Fit With Salted Caramel Greek Yogurt,160g,$2.06/100g,$3.29,$0.00
PAK'nSAVE Westgate,McCain Superfries Steak Cut Chips,900g,$3.66/1kg,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Irish Stew With Lamb Hearty Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Very Special Creamy Pumpkin Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Very Special Creamy Tomato Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Very Special Creamy Mushroom Soup,520g,$0.63/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Very Special Creamy Chicken Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Very Special Country Chicken Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Very Special Italian Minestrone Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Beef Hotpot Hearty Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Peppered Steak Hearty Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Butter Chicken Hearty Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,Cheetos Crunchy Cheese Flavoured Snacks Multipack,6 x 19g,$2.89/100g,$3.29,$0.00
PAK'nSAVE Westgate,Wattie's Very Special Potato & Leek Soup,535g,$0.61/100g,$3.29,$0.00
PAK'nSAVE Westgate,McCain Superfries Shoestring Chips,900g,$3.66/1kg,$3.29,$0.00
PAK'nSAVE Westgate,McCain Superfries Straight Cut Chips,900g,$3.66/1kg,$3.29,$0.00
PAK'nSAVE Westgate,McCain Superfries Crinkle Cut Chips,900g,$3.66/1kg,$3.29,$0.00
PAK'nSAVE Westgate,Arnott's Mint Slice Biscuits,200g,$1.65/100g,$3.29,$0.00
PAK'nSAVE Westgate,Verkerks Pizza Salami,90g,$37.67/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Verkerks Lean Pepperoni Salami,100g,$33.90/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Verkerks Cheese Lunchbox Salamis,100g,$33.90/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Verkerks Lean Danish Salami,100g,$33.90/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Verkerks Italian Salami,100g,$33.90/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Verkerks Chorizo Salami,100g,$33.90/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Verkerks Pepperoni Salami,100g,$33.90/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Verkerks Danish Salami,100g,$33.90/1kg,$3.39,$0.00
PAK'nSAVE Westgate,Nuttelex Buttery Spread,375g,$0.90/100g,$3.39,$0.00
PAK'nSAVE Westgate,Chesdale Processed Colby Cheese Slices,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,NERDS Theatre Box Rainbow Candy,141g,$2.48/100g,$3.49,$0.00
PAK'nSAVE Westgate,NERDS Grape & Strawberry Theatre Box Candy,141g,$2.48/100g,$3.49,$0.00
PAK'nSAVE Westgate,Top Notch BB Beef Grillers,6 x 50g,$11.63/1kg,$3.49,$0.00
PAK'nSAVE Westgate,Chesdale Processed Tasty Cheese Slices,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Chesdale Processed Smoked Cheese Slices,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Chesdale Processed Chives Cheese Slices,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Chesdale Cheddar Cheese Slices,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Chesdale Processed Edam Cheese Slices,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Ceres Organics Organic Original Coconut Wafer Rolls,80g,$4.36/100g,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's Toffee Pops Caramelised White Chocolate Biscuits,200g,$1.75/100g,$3.49,$0.00
PAK'nSAVE Westgate,Mrs Rogers Naturals Coarse Himalayan Pink Salt,1kg,$0.03/10g,$3.49,$0.00
PAK'nSAVE Westgate,Mrs Rogers Himalayan Pink Salt Fine Bag,1kg,$0.03/10g,$3.49,$0.00
PAK'nSAVE Westgate,"Wattie's Steam Fresh Sweetcorn, Carrots & Broccoli Vege Mix",320g,$10.91/1kg,$3.49,$0.00
PAK'nSAVE Westgate,Wattie's Macaroni Cheese,270g,$1.29/100g,$3.49,$0.00
PAK'nSAVE Westgate,Wattie's Butter Chicken,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Wattie's Beef Lasagne,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Wattie's Fish Pie,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Wattie's Cottage Pie,270g,$1.29/100g,$3.49,$0.00
PAK'nSAVE Westgate,Wattie's Cheesy Bacon Pasta,250g,$1.40/100g,$3.49,$0.00
PAK'nSAVE Westgate,Wattie's Steam Fresh Green Beans Broccoli & Sugarsnap Peas Vege Mix,320g,$10.91/1kg,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's Toffee Pops Original Chocolate Biscuits,200g,$1.75/100g,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's MallowPuffs Original Chocolate Biscuits,200g,$1.75/100g,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's MallowPuffs Double Chocolate Biscuits,200g,$1.75/100g,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's Chocolate Macaroon Biscuits,200g,$1.75/100g,$3.49,$0.00
PAK'nSAVE Westgate,McCain Pub Style Steak Cut Beer Batter Chips,750g,$4.65/1kg,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's Chocolate Sultana Pasties Biscuits,185g,$1.89/100g,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's Squiggles Hokey Pokey Chocolate Biscuits,215g,$1.62/100g,$3.49,$0.00
PAK'nSAVE Westgate,"Wattie's Steam Fresh Broccoli, Carrots & Baby Peas Vege Mix",2 x 160g,$10.91/1kg,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's Raspberry Macaroon Chocolate Biscuits,200g,$1.75/100g,$3.49,$0.00
PAK'nSAVE Westgate,McCain AirFryer Steak Cut Chips,750g,$4.65/1kg,$3.49,$0.00
PAK'nSAVE Westgate,Griffin's Squiggles Candy Chocolate Biscuits,215g,$1.62/100g,$3.49,$0.00
PAK'nSAVE Westgate,Aunt Betty's Saucy Centres Banoffee Banana Caramel Pudding,2 x 100g,$1.78/100g,$3.55,$0.00
PAK'nSAVE Westgate,Aunt Betty's Saucy Centres Chocolate Churro Puddings,2 x 100g,$1.78/100g,$3.55,$0.00
PAK'nSAVE Westgate,Aunt Betty's Saucy Centres Chocolate Puddings,2 x 100g,$1.78/100g,$3.55,$0.00
PAK'nSAVE Westgate,Mexicano Cheese Corn Chips,300g,$1.20/100g,$3.59,$0.00
PAK'nSAVE Westgate,Mexicano Jalapeno Corn Chips,300g,$1.20/100g,$3.59,$0.00
PAK'nSAVE Westgate,Mexicano Natural Corn Chips,300g,$1.20/100g,$3.59,$0.00
PAK'nSAVE Westgate,Mexicano Tasty Salsa Corn Chips,300g,$1.20/100g,$3.59,$0.00
PAK'nSAVE Westgate,Continental Chicken Curry Flavour Pasta & Sauce,145g,$2.48/100g,$3.59,$0.00
PAK'nSAVE Westgate,Continental Four Cheeses Pasta & Sauce,145g,$2.48/100g,$3.59,$0.00
PAK'nSAVE Westgate,Country Pride Shaved Leg Ham,200g,$17.95/1kg,$3.59,$0.00
PAK'nSAVE Westgate,Wattie's Tomato Sauce,560g,$0.66/100g,$3.69,$0.00
PAK'nSAVE Westgate,Wattie's BBQ Sauce,560g,$0.66/100g,$3.69,$0.00
PAK'nSAVE Westgate,Wattie's Smoked Hickory Flavoured BBQ Sauce,560g,$0.66/100g,$3.69,$0.00
PAK'nSAVE Westgate,Wattie's 50% Less Sugar Tomato Sauce Upside Down,540g,$0.68/100g,$3.69,$0.00
PAK'nSAVE Westgate,Wattie's Steak Sauce,560g,$0.66/100g,$3.69,$0.00
PAK'nSAVE Westgate,Wattie's Spaghetti With Sausages,420g,$0.88/100g,$3.69,$0.00
PAK'nSAVE Westgate,Wattie's Baked Beans With Sausages,420g,$0.88/100g,$3.69,$0.00
PAK'nSAVE Westgate,John West Chunk Style Tuna Olive Oil Blend,185g,$20.00/1kg,2 for $5.00 ($2.50 ea),$1.20 ea
PAK'nSAVE Westgate,John West Chunk Style Tuna In Springwater,185g,$20.00/1kg,2 for $5.00 ($2.50 ea),$1.20 ea
PAK'nSAVE Westgate,Fibre One Lemon Drizzle Squares,5 x 24g,$3.16/100g,$3.79,$0.00
PAK'nSAVE Westgate,Fibre One Chocolate Fudge Brownies,5 x 24g,$3.16/100g,$3.79,$0.00
PAK'nSAVE Westgate,Act II Light Butter Flavour Microwave Popcorn,241g,$1.57/100g,$3.79,$0.00
PAK'nSAVE Westgate,Cheetos Crunchy Cheese Corn Snacks Party Bag,210g,$1.80/100g,$3.79,$0.00
PAK'nSAVE Westgate,Cheetos Flamin' Hot Crunchy Corn Snacks Party Bag,210g,$1.80/100g,$3.79,$0.00
PAK'nSAVE Westgate,Fibre One Cookies & Creme Drizzle Squares,120g,$3.16/100g,$3.79,$0.00
PAK'nSAVE Westgate,Wattie's Baby Peas,750g,$5.05/1kg,$3.79,$0.00
PAK'nSAVE Westgate,Harraways Apple Sultana & Cinnamon Big Serve Oat Sachets,7 x 45g,$1.20/100g,$3.79,$0.00
PAK'nSAVE Westgate,Harraways Berry Bonanza Big Serve Oat Sachets,7 x 45g,$1.20/100g,$3.79,$0.00
PAK'nSAVE Westgate,Act II Butter Lovers Flavour Microwave Popcorn,3pk,$1.49/100g,$3.79,$0.00
PAK'nSAVE Westgate,Harraways Kamahi Honey & Golden Syrup Big Serve Oat Sachets,7 x 45g,$1.20/100g,$3.79,$0.00
